std_code,mod_forum_course_module_viewed,user_profile_viewed,mod_forum_course_module_viewed,discussion_viewed,event_course_viewed,assessable_uploaded,feedback_course_module_viewed,feedback_response_submitted,feedback_response_submitted,post_created,gender,final_grades
5693,6,84,30,198,2,13,8,2,Male,A-
5573,4,12,7,73,1,14,11,1,Male,A-
5694,2,9,5,53,0,10,4,0,Male,B+
5452,2,8,4,73,1,8,6,1,Male,B+
5695,1,6,5,42,1,8,1,1,Female,B+
5453,0,4,0,53,0,4,3,0,Male,B
5574,11,28,20,143,4,15,10,3,Male,A+
5454,1,24,23,132,2,11,8,1,Male,A
5575,2,43,25,119,1,13,12,1,Male,A+
5696,0,19,9,107,2,15,5,2,Female,A
5576,0,4,4,97,1,11,10,1,Male,B
5455,2,12,8,69,1,11,3,1,Male,B
5334,0,10,8,80,2,4,3,1,Male,A-
5697,2,5,1,98,0,9,7,0,Male,A-
5566,3,6,5,63,2,4,4,1,Male,A-
5687,5,45,22,100,1,10,10,1,Male,A-
5446,11,51,59,119,4,9,3,4,Male,A+
5567,0,2,0,88,0,8,6,0,Female,A
5688,11,35,9,143,1,10,7,1,Female,A+
5568,0,2,4,50,2,12,6,1,Female,B+
5689,3,12,13,67,1,5,2,1,Male,A-
5447,4,17,24,116,2,10,5,1,Male,B+
5448,1,5,1,41,0,3,0,0,Male,B+
5569,2,5,1,50,1,12,8,0,Male,A-
5449,1,6,11,63,2,7,5,2,Male,B+
5580,1,9,6,61,1,11,11,1,Male,B+
5581,1,16,10,98,1,15,11,1,Male,B+
5460,3,11,11,39,2,10,6,1,Female,B+
5340,0,2,3,45,1,8,7,1,Male,B-
5582,0,4,6,83,0,9,8,0,Female,A-
5461,9,132,56,200,5,22,12,3,Female,A-
5583,12,17,18,70,1,14,10,1,Male,A
5462,2,14,10,85,2,10,9,1,Male,A
5341,0,9,0,59,0,6,5,0,Male,B+
5463,0,15,7,72,1,4,3,1,Male,A-
5584,2,11,10,82,1,12,9,1,Male,B+
5342,5,22,27,73,1,11,8,1,Male,A
5585,0,15,7,52,1,2,2,1,Female,A-
5343,5,23,21,89,2,7,5,1,Female,B+
5586,2,6,3,67,1,23,12,1,Male,B+
5344,0,5,2,71,1,9,7,1,Male,B
5465,9,103,61,253,3,12,10,2,Male,A+
5345,1,4,1,70,0,8,7,0,Male,B
5466,11,18,22,74,4,9,7,4,Male,A+
5587,0,5,5,79,1,7,7,1,Female,A
5698,4,45,26,87,1,1,1,1,Female,B+
5335,2,31,19,103,1,10,9,1,Male,A+
5456,4,20,13,79,1,13,9,1,Male,B+
5578,0,0,0,64,0,14,11,0,Male,B-
5699,0,7,7,74,2,8,6,2,Female,A-
5457,7,17,7,90,1,5,1,1,Male,B-
5336,5,24,16,61,2,7,6,2,Male,A+
5337,0,21,14,93,1,13,12,1,Male,B
5458,3,51,21,159,2,12,10,1,Female,A
5579,3,40,5,131,2,10,8,0,Male,B+
5459,1,9,6,45,1,10,6,1,Female,B
5338,9,20,31,96,2,15,11,2,Male,A
5339,1,8,15,95,3,27,12,1,Male,B
5591,0,14,7,56,1,17,11,1,Male,C+
5470,1,4,6,42,1,4,4,1,Female,A-
5350,1,15,7,67,1,10,7,1,Male,A+
5471,6,81,47,184,4,11,7,3,Male,A-
5592,15,21,14,125,1,10,8,1,Female,A+
5593,0,14,9,68,2,12,7,1,Male,B-
5472,4,1,2,60,1,13,11,1,Male,B-
5351,0,7,4,83,0,15,11,0,Male,B
5352,5,18,15,104,1,8,8,1,Female,A-
5473,0,5,2,72,1,1,1,1,Male,B+
5594,7,10,6,89,1,10,9,1,Female,A-
5353,1,10,6,51,1,12,12,1,Female,A
5595,4,10,8,80,1,17,12,1,Male,A-
5474,11,104,54,236,4,12,9,3,Male,A+
5475,0,8,4,48,1,5,5,1,Male,B+
5354,0,9,10,61,1,2,2,1,Female,B
5596,4,18,14,84,3,5,5,2,Male,A+
5355,0,7,4,36,0,5,3,0,Male,B
5476,1,9,15,109,1,14,11,1,Female,A
5597,0,2,1,51,0,9,8,0,Male,C+
5477,0,5,9,90,1,14,10,1,Male,A-
5598,3,31,19,165,1,15,9,1,Male,A
5590,6,21,20,75,1,12,11,1,Male,A+
5467,1,7,11,52,2,6,3,1,Male,B
5588,3,14,18,126,1,13,8,1,Female,A+
5346,0,1,4,82,1,13,7,1,Female,A-
5468,5,7,8,66,1,12,10,0,Male,B
5589,5,14,10,63,1,15,12,1,Female,A
5347,2,10,13,66,2,9,6,1,Male,C+
5348,4,15,6,60,1,15,9,1,Male,A
5469,1,32,21,55,1,6,3,1,Female,A-
5349,4,19,21,99,2,5,4,2,Male,A
5481,1,29,20,84,2,6,6,2,Male,A
5360,2,45,42,149,2,10,7,1,Male,A+
5482,0,8,3,58,2,12,8,1,Male,B
5361,0,5,3,52,1,5,5,1,Female,B+
5483,1,5,1,78,1,6,4,1,Female,A
5362,2,95,54,210,1,18,12,1,Female,A+
5363,2,14,12,105,3,7,4,3,Female,B
5484,8,28,15,82,0,13,10,0,Male,A+
5485,3,12,6,56,2,10,9,1,Male,B
5364,9,38,12,161,1,8,4,1,Male,A+
5486,0,1,1,31,0,9,8,0,Male,B+
5365,2,7,9,102,1,11,9,1,Male,B
5487,15,29,37,131,1,9,8,1,Male,A
5366,1,59,20,180,2,13,10,1,Female,B+
5488,1,2,3,40,1,1,1,1,Male,B-
5367,0,8,14,77,2,7,7,1,Female,A
5480,0,5,8,37,2,5,4,2,Male,B
5599,5,9,9,109,2,15,11,2,Male,B+
5478,12,42,29,117,1,13,6,1,Female,A-
5357,4,31,40,111,1,7,7,1,Female,A+
5479,4,16,13,60,2,13,5,1,Male,A
5358,10,40,24,129,4,6,2,2,Male,B-
5359,7,13,12,70,1,18,14,1,Female,A
5492,4,647,139,914,1,45,13,1,Male,A
5371,4,3,7,66,1,8,2,1,Male,B-
5372,1,8,8,74,5,7,5,2,Female,A-
5493,3,11,4,51,0,9,5,0,Male,A
5373,3,27,15,124,1,6,6,1,Male,A-
5494,6,27,14,95,2,9,3,2,Male,A
5374,28,25,27,74,4,8,5,1,Female,B+
5375,1,10,5,64,1,19,9,1,Female,A
5496,14,56,70,137,7,12,7,5,Male,A
5497,3,44,15,136,1,14,12,1,Female,A-
5376,1,13,5,111,2,6,6,2,Male,A+
5377,5,8,2,44,1,5,4,0,Female,B
5498,0,44,12,114,1,9,7,1,Female,A+
5378,1,4,5,37,1,5,5,1,Male,B+
5499,0,3,1,65,0,8,5,0,Male,B
5490,1,31,11,74,4,3,3,2,Male,B
5370,1,11,10,80,2,5,3,2,Female,A-
5491,10,9,8,81,1,4,3,1,Male,B
5489,4,4,4,70,1,13,10,1,Male,B
5368,1,21,5,71,0,6,6,0,Male,B
5369,1,11,7,83,1,13,11,1,Male,A-
5382,0,4,5,94,1,10,9,1,Male,B+
5383,3,10,8,73,2,11,5,1,Male,A
5384,1,2,0,59,0,15,8,0,Male,B
5385,19,342,163,376,20,11,7,8,Male,A+
5386,1,51,12,103,0,4,4,0,Male,B
5387,4,41,26,96,4,11,8,1,Male,B+
5388,2,28,16,129,1,6,5,1,Male,A
5389,0,7,5,68,0,12,11,0,Male,B
5380,1,28,14,170,1,8,4,1,Female,B+
5381,4,20,22,71,5,13,10,3,Male,A
5393,2,9,17,131,1,8,6,1,Female,A+
5394,5,22,11,61,1,12,10,1,Male,A-
5395,1,4,2,78,1,7,4,1,Female,B+
5396,13,19,27,100,3,3,2,2,Male,B
5397,1,30,13,122,3,16,13,1,Female,A+
5398,1,14,3,91,1,10,10,1,Male,A-
5399,4,11,6,63,2,5,5,2,Male,B
5390,9,4,15,79,2,5,5,2,Male,A-
5391,1,51,36,83,2,13,11,1,Female,A
5392,7,21,5,77,1,10,8,0,Male,A-
